id,name,rating,genre,lunch_budget,dinner_budget,redirect_url,thumbnail_image_url
tokyo-A1311-A131101-13090654,下町バル ながおか屋,3.6, 上野御徒町駅 186m / バル・バール、居酒屋、スペイン料理,[0],"[3000, 3999]",https://tabelog.com/tokyo/A1311/A131101/13090654/,https://tblg.k-img.com/restaurant/images/Rvw/93851/93851203.jpg
tokyo-A1311-A131101-13016744,カフェ・ラパン,3.64, 上野広小路駅 225m / カフェ、コーヒー専門店、サンドイッチ,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1311/A131101/13016744/,https://tblg.k-img.com/restaurant/images/Rvw/113130/113130894.jpg
tokyo-A1311-A131101-13022712,過橋米線,3.72, 末広町駅 159m / 中華料理、薬膳、中華粥,"[0, 999]","[2000, 2999]",https://tabelog.com/tokyo/A1311/A131101/13022712/,https://tblg.k-img.com/restaurant/images/Rvw/105864/105864473.jpg
tokyo-A1311-A131101-13016718,小福,3.55, 湯島駅 47m / うなぎ、割烹・小料理、すっぽん,"[4000, 4999]","[5000, 5999]",https://tabelog.com/tokyo/A1311/A131101/13016718/,https://tblg.k-img.com/restaurant/images/Rvw/100909/100909540.jpg
tokyo-A1311-A131101-13148439,東京タンメン トナリ アトレ上野店,3.63, 上野駅 44m / ラーメン、つけ麺、餃子,"[0, 999]",[0],https://tabelog.com/tokyo/A1311/A131101/13148439/,https://tblg.k-img.com/restaurant/images/Rvw/111920/111920781.jpg
tokyo-A1311-A131101-13003599,うさぎや,3.85, 上野広小路駅 193m / 和菓子、どら焼き、ソフトクリーム,"[0, 999]",[0],https://tabelog.com/tokyo/A1311/A131101/13003599/,https://tblg.k-img.com/restaurant/images/Rvw/99226/99226476.jpg
tokyo-A1311-A131101-13101129,麺屋げんぞう ,3.61, 湯島駅 81m / ラーメン、担々麺,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1311/A131101/13101129/,https://tblg.k-img.com/restaurant/images/Rvw/108986/108986637.jpg
tokyo-A1311-A131101-13162760,とんかつ山家 上野店,3.66, 上野御徒町駅 90m / とんかつ、定食・食堂、コロッケ・フライ,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1311/A131101/13162760/,https://tblg.k-img.com/restaurant/images/Rvw/94778/94778433.jpg
tokyo-A1311-A131101-13003581,みはし 上野本店,3.67, 京成上野駅 161m / 甘味処、かき氷、喫茶店,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1311/A131101/13003581/,https://tblg.k-img.com/restaurant/images/Rvw/72431/72431304.jpg
tokyo-A1311-A131101-13016728,肉の大山,3.68, 京成上野駅 215m / コロッケ・フライ、ステーキ、洋食,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1311/A131101/13016728/,https://tblg.k-img.com/restaurant/images/Rvw/108562/108562906.jpg
tokyo-A1311-A131101-13016740,大統領,3.61, 京成上野駅 196m / 居酒屋、ホルモン、もつ焼き,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1311/A131101/13016740/,https://tblg.k-img.com/restaurant/images/Rvw/44709/44709213.jpg
tokyo-A1311-A131101-13041340,鰻 かねいち,3.5, 仲御徒町駅 330m / うなぎ、焼鳥、親子丼,"[3000, 3999]",[0],https://tabelog.com/tokyo/A1311/A131101/13041340/,https://tblg.k-img.com/restaurant/images/Rvw/110229/110229992.jpg
tokyo-A1310-A131001-13173299,カリカリ,3.65, 秋葉原駅 496m / カレーライス、カフェ・喫茶（その他）,"[0, 999]","[1000, 1999]",https://tabelog.com/tokyo/A1310/A131001/13173299/,https://tblg.k-img.com/restaurant/images/Rvw/96962/96962405.jpg
tokyo-A1311-A131101-13102977,ヴェジハーブサーガ,3.51, 仲御徒町駅 119m / インド料理、インドカレー、カレー（その他）,"[1000, 1999]","[2000, 2999]",https://tabelog.com/tokyo/A1311/A131101/13102977/,https://tblg.k-img.com/restaurant/images/Rvw/40168/40168818.jpg
tokyo-A1311-A131101-13200566,羊香味坊,3.7, 御徒町駅 217m / 中華料理,"[1000, 1999]","[3000, 3999]",https://tabelog.com/tokyo/A1311/A131101/13200566/,https://tblg.k-img.com/restaurant/images/Rvw/80426/80426248.jpg
tokyo-A1311-A131101-13025240,フォレスティーユ精養軒,3.55, 上野駅 163m / 洋食、カレーライス,"[1000, 1999]","[2000, 2999]",https://tabelog.com/tokyo/A1311/A131101/13025240/,https://tblg.k-img.com/restaurant/images/Rvw/112534/112534120.jpg
tokyo-A1311-A131101-13006063,牛丼専門サンボ,3.62, 末広町駅 192m / 牛丼、和食（その他）,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1311/A131101/13006063/,https://tblg.k-img.com/restaurant/images/Rvw/1045/1045958.jpg
tokyo-A1311-A131101-13167135,一輪咲いても花は花,3.53, 湯島駅 152m / 焼肉、ホルモン、居酒屋,[0],"[8000, 9999]",https://tabelog.com/tokyo/A1311/A131101/13167135/,https://tblg.k-img.com/restaurant/images/Rvw/31137/31137360.jpg
tokyo-A1311-A131101-13003560,韻松亭,3.76, 京成上野駅 260m / 懐石・会席料理、すき焼き、甘味処,"[3000, 3999]","[6000, 7999]",https://tabelog.com/tokyo/A1311/A131101/13003560/,https://tblg.k-img.com/restaurant/images/Rvw/62212/62212384.jpg
