id,name,rating,genre,lunch_budget,dinner_budget,redirect_url,thumbnail_image_url
tokyo-A1301-A130101-13005913,OSTERIA BARABABAO 銀座,3.55, 銀座一丁目駅 74m / イタリアン、パスタ、ワインバー,,,https://tabelog.com/tokyo/A1301/A130101/13005913/,https://tblg.k-img.com/restaurant/images/Rvw/106227/106227247.jpg
tokyo-A1301-A130101-13200116,うしごろバンビーナ 銀座店,3.51, 銀座駅 110m / 焼肉、ホルモン、ステーキ,,,https://tabelog.com/tokyo/A1301/A130101/13200116/,https://tblg.k-img.com/restaurant/images/Rvw/57419/57419323.jpg
tokyo-A1301-A130103-13049082,鮨でですけ,3.53, 内幸町駅 196m / 寿司、割烹・小料理、居酒屋,,,https://tabelog.com/tokyo/A1301/A130103/13049082/,https://tblg.k-img.com/restaurant/images/Rvw/41406/41406225.jpg
tokyo-A1301-A130103-13014973,銀座 海老料理&和牛レストラン マダムシュリンプ東京,3.65, 新橋駅 405m / 魚介料理・海鮮料理、イタリアン、ビストロ,,,https://tabelog.com/tokyo/A1301/A130103/13014973/,https://tblg.k-img.com/restaurant/images/Rvw/41925/41925359.jpg
tokyo-A1301-A130101-13146622,メルジェリーナ,3.54, 銀座一丁目駅 82m / イタリアン、ダイニングバー、ワインバー,,,https://tabelog.com/tokyo/A1301/A130101/13146622/,https://tblg.k-img.com/restaurant/images/Rvw/47411/47411932.jpg
tokyo-A1301-A130101-13122385,ahill ginza,3.66, 銀座一丁目駅 84m / フレンチ、鉄板焼き、ハンバーグ,,,https://tabelog.com/tokyo/A1301/A130101/13122385/,https://tblg.k-img.com/restaurant/images/Rvw/92483/92483739.jpg
tokyo-A1301-A130102-13043427,ウィッフィ,3.51, 有楽町駅 281m / バル・バール、ステーキ、居酒屋,,,https://tabelog.com/tokyo/A1301/A130102/13043427/,https://tblg.k-img.com/restaurant/images/Rvw/74921/74921150.jpg
tokyo-A1301-A130103-13020506,九谷,3.62, 銀座駅 388m / 寿司、懐石・会席料理、魚介料理・海鮮料理,,,https://tabelog.com/tokyo/A1301/A130103/13020506/,https://tblg.k-img.com/restaurant/images/Rvw/75730/75730232.jpg
tokyo-A1301-A130101-13060180,ビヤホールライオン 銀座七丁目店,3.66, 銀座駅 312m / ビアホール・ビアレストラン、ビアバー、ステーキ,,,https://tabelog.com/tokyo/A1301/A130101/13060180/,https://tblg.k-img.com/restaurant/images/Rvw/1566/1566779.jpg
tokyo-A1302-A130201-13004071,MOTIF,3.74, 京橋駅 322m / フレンチ、バイキング、バー,,,https://tabelog.com/tokyo/A1302/A130201/13004071/,https://tblg.k-img.com/restaurant/images/Rvw/45160/45160498.jpg
