id,name,rating,genre,lunch_budget,dinner_budget,redirect_url,thumbnail_image_url
tokyo-A1308-A130801-13004948,れくら,3.58, 赤坂駅 107m / 居酒屋、割烹・小料理、魚介料理・海鮮料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13004948/,https://tblg.k-img.com/restaurant/images/Rvw/24887/24887895.jpg
tokyo-A1308-A130801-13002816,花むら,3.52, 赤坂駅 240m / 天ぷら,"[5000, 5999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13002816/,https://tblg.k-img.com/restaurant/images/Rvw/100200/100200748.jpg
tokyo-A1308-A130801-13033351,いやま,3.58, 赤坂駅 238m / 焼鳥、居酒屋、ダイニングバー,[0],"[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13033351/,https://tblg.k-img.com/restaurant/images/Rvw/24816/24816749.jpg
tokyo-A1308-A130801-13159359,横浜家系ラーメン一刀家,3.5, 赤坂駅 210m / ラーメン、つけ麺、中華麺（その他）,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130801/13159359/,https://tblg.k-img.com/restaurant/images/Rvw/33329/33329539.jpg
tokyo-A1308-A130801-13209797,肉塊UNO 溜池山王店,3.57, 溜池山王駅 165m / ステーキ、ハンバーグ、焼肉,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13209797/,https://tblg.k-img.com/restaurant/images/Rvw/69362/69362365.jpg
tokyo-A1308-A130803-13019041,岡半,3.72, 四ツ谷駅 552m / すき焼き、しゃぶしゃぶ,"[4000, 4999]","[20000, 29999]",https://tabelog.com/tokyo/A1308/A130803/13019041/,https://tblg.k-img.com/restaurant/images/Rvw/106007/106007976.jpg
tokyo-A1308-A130801-13013452,榮林 赤坂本店,3.72, 赤坂見附駅 208m / 中華料理、居酒屋、懐石・会席料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13013452/,https://tblg.k-img.com/restaurant/images/Rvw/107627/107627297.jpg
tokyo-A1308-A130803-13000174,伊勢廣 ニューオータニ店,3.71, 麹町駅 525m / 焼鳥、鳥料理、居酒屋,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130803/13000174/,https://tblg.k-img.com/restaurant/images/Rvw/39354/39354822.jpg
tokyo-A1308-A130801-13002751,グラナータ TBS店,3.58, 赤坂駅 118m / イタリアン、カフェ、ダイニングバー,"[2000, 2999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13002751/,https://tblg.k-img.com/restaurant/images/Rvw/9887/9887789.jpg
tokyo-A1308-A130801-13199028,ラ・メゾン・キオイ,3.56, 永田町駅 203m / フレンチ、カフェ、バー,"[2000, 2999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13199028/,https://tblg.k-img.com/restaurant/images/Rvw/112588/112588082.jpg
tokyo-A1308-A130801-13030739,MARUYOSHI 赤坂店,3.63, 赤坂駅 235m / お好み焼き、鉄板焼き,[0],"[3000, 3999]",https://tabelog.com/tokyo/A1308/A130801/13030739/,https://tblg.k-img.com/restaurant/images/Rvw/62950/62950605.jpg
tokyo-A1308-A130801-13024052,たけくま,3.66, 赤坂駅 198m / 中華料理、担々麺、スイーツ（その他）,"[0, 999]","[3000, 3999]",https://tabelog.com/tokyo/A1308/A130801/13024052/,https://tblg.k-img.com/restaurant/images/Rvw/22913/22913870.jpg
tokyo-A1308-A130801-13110628,プロカンジャンケジャン 赤坂店,3.66, 赤坂見附駅 235m / 韓国料理、韓国鍋,"[3000, 3999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13110628/,https://tblg.k-img.com/restaurant/images/Rvw/51932/51932511.jpg
tokyo-A1308-A130801-13109190,やさい村大地 赤坂田町通り店,3.6, 赤坂駅 268m / 韓国料理、焼肉、居酒屋,[0],"[3000, 3999]",https://tabelog.com/tokyo/A1308/A130801/13109190/,https://tblg.k-img.com/restaurant/images/Rvw/107323/107323446.jpg
tokyo-A1308-A130801-13046070,天香回味 赤坂別館,3.64, 赤坂駅 240m / 中国鍋・火鍋、薬膳、台湾料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13046070/,https://tblg.k-img.com/restaurant/images/Rvw/102529/102529473.jpg
tokyo-A1308-A130801-13015118,DANTE,3.5, 赤坂駅 185m / 鉄板焼き、ステーキ、シーフード,"[1000, 1999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13015118/,https://tblg.k-img.com/restaurant/images/Rvw/23811/23811416.jpg
tokyo-A1308-A130801-13002183,會水庵,3.76, 赤坂駅 274m / 懐石・会席料理、京料理、創作料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13002183/,https://tblg.k-img.com/restaurant/images/Rvw/26221/26221246.jpg
tokyo-A1308-A130801-13158168,天壇　 赤坂店,3.56, 赤坂駅 249m / 焼肉、韓国料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13158168/,https://tblg.k-img.com/restaurant/images/Rvw/65368/65368613.jpg
tokyo-A1308-A130801-13057379,折おり,3.6, 赤坂駅 144m / 懐石・会席料理、居酒屋、おでん,[0],"[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13057379/,https://tblg.k-img.com/restaurant/images/Rvw/1603/1603585.jpg
tokyo-A1308-A130802-13002745,中国料理 星ヶ岡,3.66, 溜池山王駅 162m / 中華料理、バイキング,"[4000, 4999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130802/13002745/,https://tblg.k-img.com/restaurant/images/Rvw/50935/50935423.jpg
tokyo-A1308-A130801-13015377,紙音,3.51, 赤坂駅 261m / 懐石・会席料理、割烹・小料理、日本酒バー,"[15000, 19999]","[20000, 29999]",https://tabelog.com/tokyo/A1308/A130801/13015377/,https://tblg.k-img.com/restaurant/images/Rvw/24835/24835713.jpg
tokyo-A1308-A130801-13053284,中華 うずまき,3.94, 赤坂駅 277m / 中華料理,[0],"[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13053284/,https://tblg.k-img.com/restaurant/images/Rvw/54972/54972215.jpg
tokyo-A1308-A130801-13005690,赤坂うまや,3.61, 赤坂見附駅 191m / 居酒屋、焼鳥、しゃぶしゃぶ,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13005690/,https://tblg.k-img.com/restaurant/images/Rvw/15758/15758893.jpg
tokyo-A1308-A130801-13119582,油そば専門店ぶらぶら 赤坂店,3.53, 赤坂駅 238m / 油そば、ラーメン,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130801/13119582/,https://tblg.k-img.com/restaurant/images/Rvw/23046/23046482.jpg
tokyo-A1308-A130801-13165421,博多ラーメン 和,3.5, 赤坂駅 206m / ラーメン、中華料理、餃子,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130801/13165421/,https://tblg.k-img.com/restaurant/images/Rvw/98697/98697866.jpg
tokyo-A1308-A130801-13025304,赤坂スペインクラブ アラ,3.51, 赤坂見附駅 153m / スペイン料理、地中海料理、ワインバー,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13025304/,https://tblg.k-img.com/restaurant/images/Rvw/7297/7297442.jpg
tokyo-A1308-A130801-13021448,火鍋屋,3.52, 赤坂駅 107m / 四川料理、鍋（その他）,"[0, 999]","[2000, 2999]",https://tabelog.com/tokyo/A1308/A130801/13021448/,https://tblg.k-img.com/restaurant/images/Rvw/24828/24828320.jpg
tokyo-A1308-A130801-13047563,モダンカタランスパニッシュ ビキニ,3.72, 赤坂駅 105m / スペイン料理、牛料理、イタリアン,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13047563/,https://tblg.k-img.com/restaurant/images/Rvw/964/964333.jpg
tokyo-A1308-A130801-13002872,観世水,3.72, 赤坂駅 261m / そば、割烹・小料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13002872/,https://tblg.k-img.com/restaurant/images/Rvw/2571/2571057.jpg
tokyo-A1308-A130801-13113447,神戸牛懐石511,3.56, 赤坂見附駅 282m / 牛料理、ステーキ、懐石・会席料理,"[1000, 1999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13113447/,https://tblg.k-img.com/restaurant/images/Rvw/5722/5722760.jpg
tokyo-A1308-A130801-13007875,赤坂松葉屋,3.58, 赤坂駅 175m / 和食（その他）,"[2000, 2999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13007875/,https://tblg.k-img.com/restaurant/images/Rvw/111343/111343441.jpg
tokyo-A1308-A130801-13133285,インド＆バングラデシュ料理 ショナルガ,3.5, 赤坂駅 227m / インド料理、カレー（その他）、ダイニングバー,"[0, 999]","[2000, 2999]",https://tabelog.com/tokyo/A1308/A130801/13133285/,https://tblg.k-img.com/restaurant/images/Rvw/102330/102330752.jpg
tokyo-A1308-A130801-13179190,ニクバル CARNIVOR,3.58, 赤坂見附駅 249m / バル・バール、ステーキ、居酒屋,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13179190/,https://tblg.k-img.com/restaurant/images/Rvw/110875/110875890.jpg
tokyo-A1308-A130801-13188159,FURUYA　augastronome,3.9, 赤坂駅 229m / フレンチ、モダンフレンチ、西洋各国料理（その他）,"[5000, 5999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13188159/,https://tblg.k-img.com/restaurant/images/Rvw/88395/88395237.jpg
tokyo-A1308-A130801-13207129,新加坡肉骨茶,3.56, 赤坂駅 137m / シンガポール料理、東南アジア料理（その他）,"[1000, 1999]","[3000, 3999]",https://tabelog.com/tokyo/A1308/A130801/13207129/,https://tblg.k-img.com/restaurant/images/Rvw/65779/65779228.jpg
tokyo-A1308-A130801-13060774,球磨川,3.52, 赤坂駅 207m / 居酒屋、郷土料理（その他）、割烹・小料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13060774/,https://tblg.k-img.com/restaurant/images/Rvw/21993/21993458.jpg
tokyo-A1308-A130801-13041758,同源楼,3.77, 赤坂見附駅 183m / 四川料理,"[0, 999]","[2000, 2999]",https://tabelog.com/tokyo/A1308/A130801/13041758/,https://tblg.k-img.com/restaurant/images/Rvw/103283/103283367.jpg
tokyo-A1308-A130801-13141791,かぶん,3.62, 赤坂駅 231m / 焼肉、居酒屋、韓国料理,[0],"[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13141791/,https://tblg.k-img.com/restaurant/images/Rvw/74609/74609439.jpg
tokyo-A1308-A130801-13019663,TAKAZAWA,3.81, 赤坂駅 265m / イノベーティブ・フュージョン,[0],"[60000, 79999]",https://tabelog.com/tokyo/A1308/A130801/13019663/,https://tblg.k-img.com/restaurant/images/Rvw/102996/102996108.jpg
tokyo-A1308-A130802-13002738,永田町 黒澤,3.66, 国会議事堂前駅 184m / そば、しゃぶしゃぶ、とんかつ,"[1000, 1999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130802/13002738/,https://tblg.k-img.com/restaurant/images/Rvw/77676/77676924.jpg
tokyo-A1308-A130801-13002758,ざくろ TBS店,3.64, 赤坂駅 118m / しゃぶしゃぶ、すき焼き、ステーキ,"[2000, 2999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13002758/,https://tblg.k-img.com/restaurant/images/Rvw/33221/33221710.jpg
tokyo-A1308-A130802-13002762,伊真沁 赤坂店,3.5, 溜池山王駅 206m / 懐石・会席料理,"[3000, 3999]","[20000, 29999]",https://tabelog.com/tokyo/A1308/A130802/13002762/,https://tblg.k-img.com/restaurant/images/Rvw/49779/49779795.jpg
tokyo-A1308-A130802-13148913,ペストリーブティック　オリガミ,3.59, 溜池山王駅 150m / ケーキ、パン,"[0, 999]","[4000, 4999]",https://tabelog.com/tokyo/A1308/A130802/13148913/,https://tblg.k-img.com/restaurant/images/Rvw/101271/101271523.jpg
tokyo-A1308-A130801-13019152,黒猫夜,3.78, 赤坂見附駅 50m / 中華料理、上海料理、四川料理,"[0, 999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13019152/,https://tblg.k-img.com/restaurant/images/Rvw/1863/1863300.jpg
tokyo-A1308-A130801-13221218,きざ㐂,3.94, 赤坂見附駅 123m / 寿司,"[10000, 14999]","[20000, 29999]",https://tabelog.com/tokyo/A1308/A130801/13221218/,https://tblg.k-img.com/restaurant/images/Rvw/104161/104161234.jpg
tokyo-A1308-A130801-13211614,大和屋 半蔵,3.51, 赤坂駅 120m / 魚介料理・海鮮料理、居酒屋、シーフード,"[1000, 1999]","[4000, 4999]",https://tabelog.com/tokyo/A1308/A130801/13211614/,https://tblg.k-img.com/restaurant/images/Rvw/83150/83150861.jpg
tokyo-A1308-A130801-13092071,赤坂聳え別館 となり,3.53, 赤坂見附駅 252m / 居酒屋、焼鳥、魚介料理・海鮮料理,[0],"[4000, 4999]",https://tabelog.com/tokyo/A1308/A130801/13092071/,https://tblg.k-img.com/restaurant/images/Rvw/102665/102665806.jpg
tokyo-A1308-A130801-13007893,赤坂 鮨兆,3.66, 赤坂駅 236m / 寿司,"[1000, 1999]",[0],https://tabelog.com/tokyo/A1308/A130801/13007893/,https://tblg.k-img.com/restaurant/images/Rvw/110518/110518326.jpg
tokyo-A1308-A130802-13022855,シーザー,3.5, 溜池山王駅 208m / 喫茶店、オムライス、ハンバーグ,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130802/13022855/,https://tblg.k-img.com/restaurant/images/Rvw/110065/110065576.jpg
tokyo-A1308-A130801-13041252,やさい村大地 本店,3.65, 赤坂見附駅 224m / 韓国料理、焼肉、居酒屋,"[0, 999]","[3000, 3999]",https://tabelog.com/tokyo/A1308/A130801/13041252/,https://tblg.k-img.com/restaurant/images/Rvw/107313/107313259.jpg
tokyo-A1308-A130801-13002759,赤坂一龍 別館,3.75, 赤坂駅 182m / 韓国料理,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13002759/,https://tblg.k-img.com/restaurant/images/Rvw/7064/7064727.jpg
tokyo-A1308-A130801-13002817,白碗竹快樓 赤坂店,3.6, 赤坂見附駅 196m / 中華料理、飲茶・点心、居酒屋・ダイニングバー（その他）,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13002817/,https://tblg.k-img.com/restaurant/images/Rvw/54152/54152780.jpg
tokyo-A1308-A130801-13112400,赤坂 山ね家。,3.68, 赤坂駅 341m / 和食（その他）,[0],"[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13112400/,https://tblg.k-img.com/restaurant/images/Rvw/96596/96596100.jpg
tokyo-A1308-A130801-13072700,サエラ,3.65, 赤坂駅 243m / フレンチ、割烹・小料理、イタリアン,[0],"[20000, 29999]",https://tabelog.com/tokyo/A1308/A130801/13072700/,https://tblg.k-img.com/restaurant/images/Rvw/71903/71903509.jpg
tokyo-A1308-A130801-13188786,赤坂 蔓,3.55, 赤坂駅 247m / 懐石・会席料理、割烹・小料理,"[1000, 1999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13188786/,https://tblg.k-img.com/restaurant/images/Rvw/55120/55120782.jpg
tokyo-A1308-A130801-13002795,天茂,3.74, 赤坂駅 233m / 天ぷら、天丼・天重,"[1000, 1999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13002795/,https://tblg.k-img.com/restaurant/images/Rvw/110325/110325764.jpg
tokyo-A1308-A130801-13013444,コヒア アラビカ,3.72, 赤坂見附駅 145m / コーヒー専門店,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13013444/,https://tblg.k-img.com/restaurant/images/Rvw/36573/36573902.jpg
tokyo-A1308-A130803-13000278,石心亭,3.66, 赤坂見附駅 423m / 鉄板焼き、牛料理、シーフード,"[15000, 19999]","[30000, 39999]",https://tabelog.com/tokyo/A1308/A130803/13000278/,https://tblg.k-img.com/restaurant/images/Rvw/107300/107300323.jpg
tokyo-A1308-A130803-13000445,トレーダー・ヴィックス,3.61, 麹町駅 525m / 西洋各国料理（その他）、バー,"[5000, 5999]","[2000, 2999]",https://tabelog.com/tokyo/A1308/A130803/13000445/,https://tblg.k-img.com/restaurant/images/Rvw/35929/35929858.jpg
tokyo-A1308-A130802-13045891,木都里亭,3.52, 溜池山王駅 196m / 懐石・会席料理、しゃぶしゃぶ,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130802/13045891/,https://tblg.k-img.com/restaurant/images/Rvw/61566/61566497.jpg
tokyo-A1308-A130801-13007872,アラボンヌー 赤坂店,3.66, 赤坂駅 216m / カフェ、ケーキ,"[1000, 1999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130801/13007872/,https://tblg.k-img.com/restaurant/images/Rvw/79850/79850722.jpg
tokyo-A1308-A130803-13207595,ホーカス・ポーカス,3.6, 永田町駅 139m / ドーナツ、カフェ、かき氷,[0],"[0, 999]",https://tabelog.com/tokyo/A1308/A130803/13207595/,https://tblg.k-img.com/restaurant/images/Rvw/109865/109865372.jpg
tokyo-A1308-A130801-13037281,おこげ,3.55, 赤坂見附駅 172m / 割烹・小料理、居酒屋、定食・食堂,"[0, 999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13037281/,https://tblg.k-img.com/restaurant/images/Rvw/108914/108914456.jpg
tokyo-A1308-A130801-13035074,チョンソル,3.68, 赤坂駅 192m / 韓国料理,"[0, 999]",[0],https://tabelog.com/tokyo/A1308/A130801/13035074/,https://tblg.k-img.com/restaurant/images/Rvw/109710/109710714.jpg
tokyo-A1308-A130801-13015210,チョンギワ 本館,3.66, 赤坂見附駅 253m / 韓国料理、焼肉、そば・うどん・麺類（その他）,"[1000, 1999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13015210/,https://tblg.k-img.com/restaurant/images/Rvw/108523/108523055.jpg
tokyo-A1308-A130801-13113785,中国名菜 露天,3.61, 赤坂駅 149m / 中華料理,"[1000, 1999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13113785/,https://tblg.k-img.com/restaurant/images/Rvw/101069/101069381.jpg
tokyo-A1308-A130801-13224478,赤坂 渡なべ,3.64, 赤坂駅 223m / 割烹・小料理、懐石・会席料理,"[6000, 7999]","[20000, 29999]",https://tabelog.com/tokyo/A1308/A130801/13224478/,https://tblg.k-img.com/restaurant/images/Rvw/101525/101525330.jpg
tokyo-A1308-A130803-13000182,天真,3.69, 永田町駅 382m / 天ぷら,"[2000, 2999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130803/13000182/,https://tblg.k-img.com/restaurant/images/Rvw/104766/104766160.jpg
tokyo-A1308-A130801-13007904,炭やき 赤坂 雷や,3.69, 赤坂駅 216m / ステーキ,"[2000, 2999]",[0],https://tabelog.com/tokyo/A1308/A130801/13007904/,https://tblg.k-img.com/restaurant/images/Rvw/29504/29504977.jpg
tokyo-A1308-A130801-13002778,一龍 本店,3.69, 赤坂駅 186m / 韓国料理,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13002778/,https://tblg.k-img.com/restaurant/images/Rvw/111652/111652907.jpg
tokyo-A1308-A130801-13192252,ウニール 赤坂店,3.55, 赤坂駅 138m / カフェ、コーヒー専門店、パン,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130801/13192252/,https://tblg.k-img.com/restaurant/images/Rvw/49539/49539687.jpg
tokyo-A1308-A130802-13014882,有職 本店,3.56, 溜池山王駅 86m / 寿司,"[3000, 3999]","[2000, 2999]",https://tabelog.com/tokyo/A1308/A130802/13014882/,https://tblg.k-img.com/restaurant/images/Rvw/96487/96487863.jpg
tokyo-A1308-A130801-13069074,赤坂あじる亭,3.53, 赤坂見附駅 86m / ビストロ、ワインバー,[0],"[4000, 4999]",https://tabelog.com/tokyo/A1308/A130801/13069074/,https://tblg.k-img.com/restaurant/images/Rvw/52884/52884623.jpg
tokyo-A1308-A130801-13019251,赤坂飯店 本店,3.56, 赤坂見附駅 56m / 中華料理,"[1000, 1999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130801/13019251/,https://tblg.k-img.com/restaurant/images/Rvw/110353/110353227.jpg
tokyo-A1308-A130801-13005024,中国料理 かおたん 赤坂店,3.52, 赤坂駅 160m / 中華料理、ラーメン、餃子,"[0, 999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13005024/,https://tblg.k-img.com/restaurant/images/Rvw/112862/112862103.jpg
tokyo-A1308-A130801-13006104,でんでんでん,3.73, 赤坂駅 191m / 郷土料理（その他）、居酒屋、焼酎バー,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13006104/,https://tblg.k-img.com/restaurant/images/Rvw/1420/1420879.jpg
tokyo-A1308-A130801-13045421,鳥よし 赤坂店,3.68, 赤坂見附駅 104m / 焼鳥、居酒屋,[0],"[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13045421/,https://tblg.k-img.com/restaurant/images/Rvw/48117/48117988.jpg
tokyo-A1308-A130801-13015381,金葉庭,3.6, 赤坂見附駅 260m / 中華料理、ちゃんぽん、郷土料理（その他）,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130801/13015381/,https://tblg.k-img.com/restaurant/images/Rvw/109608/109608835.jpg
tokyo-A1308-A130802-13024637,雛どり,3.64, 溜池山王駅 161m / 鳥料理、焼鳥、からあげ,"[0, 999]",[0],https://tabelog.com/tokyo/A1308/A130802/13024637/,https://tblg.k-img.com/restaurant/images/Rvw/2635/2635438.jpg
tokyo-A1308-A130803-13000179,ピエール・エルメ・パリ ホテル ニューオータニ,3.6, 麹町駅 525m / ケーキ、マカロン,"[1000, 1999]",[0],https://tabelog.com/tokyo/A1308/A130803/13000179/,https://tblg.k-img.com/restaurant/images/Rvw/11725/11725559.jpg
tokyo-A1308-A130801-13002873,月居 赤坂,3.54, 赤坂駅 200m / 中華料理,"[1000, 1999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13002873/,https://tblg.k-img.com/restaurant/images/Rvw/72936/72936236.jpg
tokyo-A1308-A130803-13039033,オー・プロヴァンソー,3.74, 麹町駅 325m / フレンチ、ハヤシライス,"[3000, 3999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130803/13039033/,https://tblg.k-img.com/restaurant/images/Rvw/7766/7766054.jpg
tokyo-A1308-A130801-13002792,弥市,3.57, 赤坂駅 175m / 割烹・小料理、魚介料理・海鮮料理,"[1000, 1999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13002792/,https://tblg.k-img.com/restaurant/images/Rvw/3233/3233923.jpg
tokyo-A1308-A130801-13104185,梅丘寿司の美登利 赤坂店,3.51, 赤坂駅 118m / 寿司,"[1000, 1999]",[0],https://tabelog.com/tokyo/A1308/A130801/13104185/,https://tblg.k-img.com/restaurant/images/Rvw/56038/56038604.jpg
tokyo-A1308-A130801-13175154,炭火割烹 白坂,3.55, 赤坂駅 169m / 割烹・小料理、日本酒バー、魚介料理・海鮮料理,[0],"[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13175154/,https://tblg.k-img.com/restaurant/images/Rvw/35176/35176276.jpg
tokyo-A1308-A130803-13110768,麺処 ナカジマ,3.5, 永田町駅 334m / そば,"[5000, 5999]","[4000, 4999]",https://tabelog.com/tokyo/A1308/A130803/13110768/,https://tblg.k-img.com/restaurant/images/Rvw/89526/89526419.jpg
tokyo-A1308-A130803-13126816,ソラノイロ Japanese soup noodle free style 本店,3.76, 麹町駅 314m / ラーメン,"[0, 999]","[0, 999]",https://tabelog.com/tokyo/A1308/A130803/13126816/,https://tblg.k-img.com/restaurant/images/Rvw/84345/84345199.jpg
tokyo-A1308-A130802-13024135,浅田家,3.71, 溜池山王駅 226m / 和菓子、大福,"[0, 999]",[0],https://tabelog.com/tokyo/A1308/A130802/13024135/,https://tblg.k-img.com/restaurant/images/Rvw/7062/7062372.jpg
tokyo-A1308-A130802-13035798,割烹 たいへい,3.51, 溜池山王駅 147m / 割烹・小料理,"[1000, 1999]",[0],https://tabelog.com/tokyo/A1308/A130802/13035798/,https://tblg.k-img.com/restaurant/images/Rvw/13165/13165245.jpg
tokyo-A1308-A130802-13119101,ラ・ロシェル 山王,3.63, 溜池山王駅 168m / フレンチ,"[5000, 5999]","[10000, 14999]",https://tabelog.com/tokyo/A1308/A130802/13119101/,https://tblg.k-img.com/restaurant/images/Rvw/12668/12668351.jpg
tokyo-A1308-A130801-13002768,重箱,3.7, 赤坂駅 245m / うなぎ,"[15000, 19999]","[20000, 29999]",https://tabelog.com/tokyo/A1308/A130801/13002768/,https://tblg.k-img.com/restaurant/images/Rvw/111012/111012265.jpg
tokyo-A1308-A130803-13011169,リブ・ルーム,3.56, 麹町駅 525m / ステーキ,"[6000, 7999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130803/13011169/,https://tblg.k-img.com/restaurant/images/Rvw/81590/81590354.jpg
tokyo-A1308-A130801-13100095,日本料理　盛一,3.54, 赤坂駅 183m / 懐石・会席料理、割烹・小料理,"[1000, 1999]","[5000, 5999]",https://tabelog.com/tokyo/A1308/A130801/13100095/,https://tblg.k-img.com/restaurant/images/Rvw/3809/3809165.jpg
tokyo-A1308-A130801-13005023,古家庵,3.63, 赤坂見附駅 117m / 韓国料理,"[0, 999]","[3000, 3999]",https://tabelog.com/tokyo/A1308/A130801/13005023/,https://tblg.k-img.com/restaurant/images/Rvw/671/671652.jpg
tokyo-A1308-A130801-13155288,ホットケーキパーラー フルフル 赤坂店,3.76, 赤坂駅 306m / フルーツパーラー、パンケーキ、パフェ,"[1000, 1999]","[1000, 1999]",https://tabelog.com/tokyo/A1308/A130801/13155288/,https://tblg.k-img.com/restaurant/images/Rvw/57448/57448961.jpg
tokyo-A1308-A130801-13038448,武蔵,3.65, 赤坂駅 195m / 豚しゃぶ、魚介料理・海鮮料理,"[1000, 1999]","[6000, 7999]",https://tabelog.com/tokyo/A1308/A130801/13038448/,https://tblg.k-img.com/restaurant/images/Rvw/110182/110182275.jpg
tokyo-A1308-A130801-13015179,よし田,3.68, 赤坂駅 251m / 割烹・小料理,"[1000, 1999]",[0],https://tabelog.com/tokyo/A1308/A130801/13015179/,https://tblg.k-img.com/restaurant/images/Rvw/109936/109936748.jpg
tokyo-A1308-A130802-13002739,山の茶屋,3.87, 赤坂見附駅 300m / うなぎ,"[10000, 14999]","[15000, 19999]",https://tabelog.com/tokyo/A1308/A130802/13002739/,https://tblg.k-img.com/restaurant/images/Rvw/99968/99968650.jpg
tokyo-A1308-A130801-13195979,叶匠壽庵 東京ガーデンテラス紀尾井町店,3.5, 永田町駅 242m / 和菓子,"[0, 999]",[0],https://tabelog.com/tokyo/A1308/A130801/13195979/,https://tblg.k-img.com/restaurant/images/Rvw/106398/106398561.jpg
tokyo-A1308-A130801-13002787,室町 砂場 赤坂店,3.78, 赤坂駅 112m / そば,"[1000, 1999]","[2000, 2999]",https://tabelog.com/tokyo/A1308/A130801/13002787/,https://tblg.k-img.com/restaurant/images/Rvw/43850/43850359.jpg
tokyo-A1308-A130801-13002763,游玄亭 赤坂,3.53, 赤坂見附駅 173m / 焼肉、ホルモン,"[2000, 2999]","[8000, 9999]",https://tabelog.com/tokyo/A1308/A130801/13002763/,https://tblg.k-img.com/restaurant/images/Rvw/36020/36020490.jpg
tokyo-A1308-A130801-13090663,ながずみ,3.67, 赤坂見附駅 321m / 割烹・小料理、おでん,[0],"[15000, 19999]",https://tabelog.com/tokyo/A1308/A130801/13090663/,https://tblg.k-img.com/restaurant/images/Rvw/4200/4200252.jpg
